,Month,Origin,DepDelay,ArrDelay,iata,airport,city,state,country,lat,long
1017,5,ELM,-27.0,435.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1018,6,ELM,192.0,1211.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1019,7,ELM,-7.0,-479.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1020,8,ELM,-453.0,-628.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1021,9,ELM,-486.0,-605.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1022,10,ELM,-688.0,-856.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1023,11,ELM,80.0,-73.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1024,12,ELM,2291.0,2471.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1025,1,ELP,12714.0,14033.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1026,2,ELP,14203.0,15467.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1027,3,ELP,16423.0,15044.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1028,4,ELP,10253.0,9201.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1029,5,ELP,13282.0,14487.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1030,6,ELP,13237.0,20452.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1031,7,ELP,12636.0,14387.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1032,8,ELP,9516.0,11798.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1033,9,ELP,4516.0,1522.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1034,10,ELP,3339.0,239.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1035,11,ELP,3953.0,-307.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1036,12,ELP,22090.0,23904.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1037,1,ERI,1126.0,1400.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1038,2,ERI,2953.0,3114.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1039,3,ERI,825.0,1508.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1040,4,ERI,-140.0,-84.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1041,5,ERI,-71.0,263.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1042,6,ERI,156.0,611.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1043,7,ERI,-197.0,-18.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1044,8,ERI,125.0,-402.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1045,9,ERI,-56.0,-107.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1046,10,ERI,-276.0,-620.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1047,11,ERI,423.0,784.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1048,12,ERI,1004.0,2099.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1049,1,EUG,10074.0,11489.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1050,2,EUG,3564.0,5316.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1051,3,EUG,1038.0,1481.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1052,4,EUG,-82.0,1645.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1053,5,EUG,39.0,1765.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1054,6,EUG,3217.0,5023.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1055,7,EUG,1157.0,2184.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1056,8,EUG,1496.0,2269.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1057,9,EUG,989.0,242.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1058,10,EUG,925.0,1301.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1059,11,EUG,3120.0,1882.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1060,12,EUG,5420.0,6889.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1061,1,EVV,5492.0,6061.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1062,2,EVV,6971.0,7831.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1063,3,EVV,4568.0,5762.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1064,4,EVV,2479.0,2342.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1065,5,EVV,1508.0,929.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1066,6,EVV,4525.0,4687.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1067,7,EVV,3116.0,2092.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1068,8,EVV,961.0,-254.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1069,9,EVV,844.0,-1478.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1070,10,EVV,-151.0,-1095.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1071,11,EVV,1538.0,775.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1072,12,EVV,5231.0,7701.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1073,1,EWN,150.0,-87.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1074,2,EWN,649.0,292.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1075,3,EWN,1145.0,818.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1076,4,EWN,904.0,834.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1077,5,EWN,105.0,76.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1078,6,EWN,731.0,200.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1079,7,EWN,1084.0,1020.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1080,8,EWN,88.0,-270.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1081,9,EWN,74.0,132.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1082,10,EWN,327.0,123.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1083,11,EWN,392.0,654.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1084,12,EWN,678.0,729.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1085,1,EWR,157736.0,150910.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1086,2,EWR,217474.0,248753.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1087,3,EWR,278189.0,335494.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1088,4,EWR,176882.0,182212.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1089,5,EWR,209415.0,242655.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1090,6,EWR,310257.0,392532.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1091,7,EWR,270989.0,270868.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1092,8,EWR,250545.0,230266.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1093,9,EWR,93180.0,76132.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1094,10,EWR,98318.0,131218.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1095,11,EWR,117937.0,183804.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1096,12,EWR,267970.0,337590.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1097,1,EYW,2268.0,2042.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1098,2,EYW,1759.0,1979.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1099,3,EYW,3091.0,3747.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1100,4,EYW,996.0,1112.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1101,5,EYW,-76.0,-291.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1102,6,EYW,389.0,679.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1103,7,EYW,1099.0,1975.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1104,8,EYW,1401.0,1894.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1105,9,EYW,264.0,150.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1106,10,EYW,779.0,860.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1107,11,EYW,1304.0,1619.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1108,12,EYW,1793.0,2370.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1109,1,FAI,420.0,1950.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1110,2,FAI,1138.0,764.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1111,3,FAI,-514.0,291.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1112,4,FAI,907.0,2024.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1113,5,FAI,1421.0,2282.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1114,6,FAI,3038.0,4306.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1115,7,FAI,950.0,2807.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1116,8,FAI,2392.0,2566.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1117,9,FAI,1164.0,864.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1118,10,FAI,174.0,175.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1119,11,FAI,1389.0,822.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1120,12,FAI,5202.0,6412.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1121,1,FAR,5908.0,3999.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1122,2,FAR,6009.0,6838.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1123,3,FAR,3151.0,3616.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1124,4,FAR,1549.0,2817.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1125,5,FAR,605.0,2494.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1126,6,FAR,4753.0,4234.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1127,7,FAR,1952.0,2642.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1128,8,FAR,1188.0,-192.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1129,9,FAR,555.0,-424.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1130,10,FAR,-79.0,-638.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1131,11,FAR,23.0,-179.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1132,12,FAR,5993.0,7249.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1133,1,FAT,14547.0,13615.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1134,2,FAT,8775.0,7865.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1135,3,FAT,3005.0,3295.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1136,4,FAT,-872.0,35.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1137,5,FAT,2044.0,2595.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1138,6,FAT,8116.0,10084.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1139,7,FAT,6521.0,5418.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1140,8,FAT,5555.0,3956.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1141,9,FAT,3023.0,2731.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1142,10,FAT,4850.0,2806.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1143,11,FAT,8158.0,3140.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1144,12,FAT,17669.0,15822.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1145,1,FAY,2349.0,2012.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1146,2,FAY,2183.0,2615.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1147,3,FAY,2950.0,3640.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1148,4,FAY,2061.0,2323.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1149,5,FAY,1073.0,800.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1150,6,FAY,1243.0,1776.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1151,7,FAY,4005.0,4322.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1152,8,FAY,2823.0,1539.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1153,9,FAY,913.0,676.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1154,10,FAY,1382.0,1831.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1155,11,FAY,2375.0,2767.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1156,12,FAY,4336.0,4382.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1157,1,FCA,1831.0,2784.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1158,2,FCA,-259.0,1097.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1159,3,FCA,1096.0,1220.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1160,4,FCA,-1375.0,-1228.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1161,5,FCA,-1005.0,-1181.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1162,6,FCA,2432.0,1506.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1163,7,FCA,641.0,1421.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1164,8,FCA,304.0,-116.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1165,9,FCA,-193.0,-958.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1166,10,FCA,-631.0,-359.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1167,11,FCA,-613.0,-435.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1168,12,FCA,1605.0,2848.0,FCA,Glacier Park Intl,Kalispell,MT,USA,48.31140472,-114.2550694
1169,1,FLG,559.0,105.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1170,2,FLG,794.0,638.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1171,3,FLG,-132.0,200.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1172,4,FLG,-739.0,-512.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1173,5,FLG,-355.0,354.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1174,6,FLG,786.0,685.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1175,7,FLG,1274.0,1463.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1176,8,FLG,1436.0,1316.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1177,9,FLG,2.0,-629.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1178,10,FLG,225.0,-611.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1179,11,FLG,-416.0,-397.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1180,12,FLG,1624.0,653.0,FLG,Flagstaff Pulliam,Flagstaff,AZ,USA,35.13845472,-111.6712183
1181,1,FLL,57828.0,35243.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1182,2,FLL,102367.0,92802.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1183,3,FLL,122194.0,101882.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1184,4,FLL,59408.0,40263.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1185,5,FLL,36704.0,14623.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1186,6,FLL,61563.0,49925.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1187,7,FLL,66478.0,54441.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1188,8,FLL,70145.0,51023.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1189,9,FLL,14286.0,-859.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1190,10,FLL,20365.0,8171.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1191,11,FLL,35641.0,17664.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1192,12,FLL,95049.0,96284.0,FLL,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,USA,26.07258333,-80.15275
1193,1,FLO,328.0,806.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1194,2,FLO,368.0,510.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1195,3,FLO,246.0,333.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1196,4,FLO,507.0,530.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1197,5,FLO,27.0,181.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1198,6,FLO,229.0,124.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1199,7,FLO,756.0,1064.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1200,8,FLO,734.0,410.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1201,9,FLO,308.0,249.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1202,10,FLO,278.0,278.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1203,11,FLO,427.0,895.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1204,12,FLO,497.0,519.0,FLO,Florence Regional,Florence,SC,USA,34.18536111,-79.72388889
1205,1,FNT,7619.0,7927.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1206,2,FNT,9765.0,12364.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1207,3,FNT,5542.0,10923.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1208,4,FNT,3504.0,6241.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1209,5,FNT,-529.0,3797.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1210,6,FNT,4381.0,7571.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1211,7,FNT,5999.0,8710.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1212,8,FNT,1311.0,2213.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1213,9,FNT,-1047.0,-684.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1214,10,FNT,-626.0,-55.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1215,11,FNT,936.0,3266.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1216,12,FNT,9913.0,14629.0,FNT,Bishop,Flint,MI,USA,42.96550333,-83.74345639
1217,1,FSD,9321.0,6864.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1218,2,FSD,8597.0,10264.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1219,3,FSD,5624.0,6014.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1220,4,FSD,3592.0,5268.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1221,5,FSD,3161.0,4249.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1222,6,FSD,6451.0,7209.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1223,7,FSD,2381.0,4057.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1224,8,FSD,1821.0,2388.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1225,9,FSD,3041.0,318.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1226,10,FSD,1392.0,527.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1227,11,FSD,973.0,464.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1228,12,FSD,10597.0,9783.0,FSD,Joe Foss ,Sioux Falls,SD,USA,43.58135111,-96.74170028
1229,1,FSM,1672.0,802.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1230,2,FSM,1540.0,2233.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1231,3,FSM,1730.0,2972.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1232,4,FSM,816.0,1348.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1233,5,FSM,1432.0,1545.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1234,6,FSM,2907.0,1331.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1235,7,FSM,1837.0,2292.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1236,8,FSM,653.0,872.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1237,9,FSM,-107.0,153.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1238,10,FSM,173.0,-519.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1239,11,FSM,1081.0,631.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1240,12,FSM,1671.0,2469.0,FSM,Fort Smith Regional,Fort Smith,AR,USA,35.33659028,-94.36744111
1241,1,FWA,13091.0,8441.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1242,2,FWA,9066.0,9215.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1243,3,FWA,8757.0,7218.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1244,4,FWA,5451.0,4276.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1245,5,FWA,3272.0,1670.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1246,6,FWA,5381.0,6833.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1247,7,FWA,5560.0,4787.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1248,8,FWA,1806.0,1238.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1249,9,FWA,3207.0,750.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1250,10,FWA,2059.0,-1295.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1251,11,FWA,2424.0,1338.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1252,12,FWA,9602.0,10974.0,FWA,Fort Wayne International,Fort Wayne,IN,USA,40.97846583,-85.19514639
1253,1,GEG,15143.0,14748.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1254,2,GEG,8259.0,11979.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1255,3,GEG,8828.0,12091.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1256,4,GEG,6191.0,7571.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1257,5,GEG,3971.0,7379.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1258,6,GEG,8131.0,13597.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1259,7,GEG,5949.0,10017.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1260,8,GEG,6643.0,6853.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1261,9,GEG,279.0,1704.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1262,10,GEG,720.0,-1166.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1263,11,GEG,2485.0,921.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
1264,12,GEG,24744.0,23293.0,GEG,Spokane Intl,Spokane,WA,USA,47.61985556,-117.5338425
