,Month,Origin,ArrDelay,DepDelay,iata,airport,city,state,country,lat,long
912,8,DEN,173842.0,235232.0,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
913,9,DEN,32041.0,74443.0,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
914,10,DEN,3327.0,73712.0,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
915,11,DEN,-1974.0,79621.0,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
916,12,DEN,329984.0,361904.0,DEN,Denver Intl,Denver,CO,USA,39.85840806,-104.6670019
917,1,DFW,211936.0,264690.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
918,2,DFW,268914.0,297894.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
919,3,DFW,378856.0,362759.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
920,4,DFW,264117.0,262686.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
921,5,DFW,305581.0,333108.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
922,6,DFW,448329.0,430330.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
923,7,DFW,278447.0,321064.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
924,8,DFW,285214.0,325725.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
925,9,DFW,45629.0,114283.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
926,10,DFW,52805.0,118153.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
927,11,DFW,41639.0,119524.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
928,12,DFW,273261.0,300698.0,DFW,Dallas-Fort Worth International,Dallas-Fort Worth,TX,USA,32.89595056,-97.0372
929,1,DHN,1164.0,1299.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
930,2,DHN,2186.0,2370.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
931,3,DHN,1760.0,1386.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
932,4,DHN,1545.0,1288.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
933,5,DHN,1466.0,1222.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
934,6,DHN,1318.0,1220.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
935,7,DHN,3180.0,2835.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
936,8,DHN,2448.0,2478.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
937,9,DHN,-320.0,-206.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
938,10,DHN,596.0,378.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
939,11,DHN,1202.0,1031.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
940,12,DHN,2058.0,1565.0,DHN,Dothan ,Dothan,AL,USA,31.32133917,-85.44962889
941,1,DLH,1255.0,1349.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
942,2,DLH,1604.0,1646.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
943,3,DLH,1665.0,1726.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
944,4,DLH,107.0,99.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
945,5,DLH,-1394.0,-535.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
946,6,DLH,1211.0,1352.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
947,7,DLH,78.0,247.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
948,8,DLH,-1041.0,-435.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
949,9,DLH,-930.0,-308.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
950,10,DLH,-1515.0,-748.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
951,11,DLH,-55.0,127.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
952,12,DLH,770.0,391.0,DLH,Duluth International,Duluth,MN,USA,46.84209028,-92.19364861
953,1,DRO,1255.0,1430.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
954,2,DRO,2043.0,2259.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
955,3,DRO,-2022.0,-547.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
956,4,DRO,-2559.0,-1892.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
957,5,DRO,-788.0,-287.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
958,6,DRO,-704.0,-87.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
959,7,DRO,713.0,1541.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
960,8,DRO,-35.0,454.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
961,9,DRO,-298.0,261.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
962,10,DRO,-37.0,353.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
963,11,DRO,-478.0,-312.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
964,12,DRO,4742.0,4755.0,DRO,Durango-La Plata County,Durango,CO,USA,37.15151667,-107.7537692
965,1,DSM,21257.0,19338.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
966,2,DSM,24365.0,20613.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
967,3,DSM,15412.0,14912.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
968,4,DSM,9120.0,8302.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
969,5,DSM,6520.0,7469.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
970,6,DSM,19975.0,19656.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
971,7,DSM,9256.0,12623.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
972,8,DSM,777.0,4640.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
973,9,DSM,-2109.0,1049.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
974,10,DSM,-2377.0,1506.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
975,11,DSM,1252.0,4207.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
976,12,DSM,35563.0,31237.0,DSM,Des Moines International,Des Moines,IA,USA,41.53493306,-93.66068222
977,1,DTW,192952.0,157130.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
978,2,DTW,280889.0,198924.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
979,3,DTW,218362.0,181726.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
980,4,DTW,132695.0,117979.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
981,5,DTW,92948.0,90852.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
982,6,DTW,242559.0,208487.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
983,7,DTW,109486.0,125030.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
984,8,DTW,25345.0,72718.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
985,9,DTW,-6692.0,40620.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
986,10,DTW,-21224.0,19592.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
987,11,DTW,5733.0,47393.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
988,12,DTW,277889.0,211142.0,DTW,Detroit Metropolitan-Wayne County,Detroit,MI,USA,42.21205889,-83.34883583
989,1,EGE,9007.0,8611.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
990,2,EGE,14529.0,13635.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
991,3,EGE,11454.0,11086.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
992,4,EGE,-161.0,260.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
993,5,EGE,371.0,453.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
994,6,EGE,123.0,323.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
995,7,EGE,1717.0,1853.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
996,8,EGE,708.0,721.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
997,9,EGE,187.0,591.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
998,10,EGE,479.0,905.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
999,11,EGE,-1004.0,-226.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
1000,12,EGE,10795.0,11174.0,EGE,Eagle County Regional,Eagle,CO,USA,39.64256778,-106.9176953
1001,1,EKO,2358.0,1477.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1002,2,EKO,1282.0,411.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1003,3,EKO,152.0,-47.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1004,4,EKO,-547.0,-583.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1005,5,EKO,-585.0,-575.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1006,6,EKO,46.0,136.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1007,7,EKO,-196.0,-162.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1008,8,EKO,-261.0,-357.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1009,9,EKO,-260.0,-194.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1010,10,EKO,-35.0,23.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1011,11,EKO,-346.0,-363.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1012,12,EKO,883.0,318.0,EKO,Elko Regional,Elko,NV,USA,40.82492611,-115.7916964
1013,1,ELM,1236.0,1513.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1014,2,ELM,1393.0,1312.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1015,3,ELM,-217.0,303.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1016,4,ELM,-333.0,418.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1017,5,ELM,-563.0,-27.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1018,6,ELM,-8.0,192.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1019,7,ELM,-384.0,-7.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1020,8,ELM,-1025.0,-453.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1021,9,ELM,-1346.0,-486.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1022,10,ELM,-1338.0,-688.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1023,11,ELM,-643.0,80.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1024,12,ELM,2732.0,2291.0,ELM,Elmira/Corning Regional,Elmira,NY,USA,42.15991361,-76.89144333
1025,1,ELP,7858.0,12714.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1026,2,ELP,10746.0,14203.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1027,3,ELP,13227.0,16423.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1028,4,ELP,5515.0,10253.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1029,5,ELP,9309.0,13282.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1030,6,ELP,10694.0,13237.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1031,7,ELP,8899.0,12636.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1032,8,ELP,3317.0,9516.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1033,9,ELP,-876.0,4516.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1034,10,ELP,-867.0,3339.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1035,11,ELP,-1796.0,3953.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1036,12,ELP,17338.0,22090.0,ELP,El Paso International,El Paso,TX,USA,31.80666667,-106.3778056
1037,1,ERI,890.0,1126.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1038,2,ERI,3090.0,2953.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1039,3,ERI,597.0,825.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1040,4,ERI,-550.0,-140.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1041,5,ERI,-246.0,-71.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1042,6,ERI,56.0,156.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1043,7,ERI,-926.0,-197.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1044,8,ERI,-312.0,125.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1045,9,ERI,-214.0,-56.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1046,10,ERI,-586.0,-276.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1047,11,ERI,171.0,423.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1048,12,ERI,1006.0,1004.0,ERI,Erie Intl,Erie,PA,USA,42.08202139,-80.17621556
1049,1,EUG,12430.0,10074.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1050,2,EUG,3255.0,3564.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1051,3,EUG,-1930.0,1038.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1052,4,EUG,-851.0,-82.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1053,5,EUG,-553.0,39.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1054,6,EUG,1109.0,3217.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1055,7,EUG,-717.0,1157.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1056,8,EUG,-205.0,1496.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1057,9,EUG,564.0,989.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1058,10,EUG,929.0,925.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1059,11,EUG,3273.0,3120.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1060,12,EUG,6089.0,5420.0,EUG,Mahlon Sweet ,Eugene,OR,USA,44.12326,-123.2186856
1061,1,EVV,5904.0,5492.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1062,2,EVV,7427.0,6971.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1063,3,EVV,4122.0,4568.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1064,4,EVV,2329.0,2479.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1065,5,EVV,-162.0,1508.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1066,6,EVV,4046.0,4525.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1067,7,EVV,2376.0,3116.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1068,8,EVV,-802.0,961.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1069,9,EVV,-1547.0,844.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1070,10,EVV,-1667.0,-151.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1071,11,EVV,286.0,1538.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1072,12,EVV,6342.0,5231.0,EVV,Evansville Regional,Evansville,IN,USA,38.03799139,-87.53062667
1073,1,EWN,326.0,150.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1074,2,EWN,1005.0,649.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1075,3,EWN,1438.0,1145.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1076,4,EWN,1393.0,904.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1077,5,EWN,399.0,105.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1078,6,EWN,554.0,731.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1079,7,EWN,1082.0,1084.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1080,8,EWN,-127.0,88.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1081,9,EWN,400.0,74.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1082,10,EWN,576.0,327.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1083,11,EWN,1033.0,392.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1084,12,EWN,1128.0,678.0,EWN,Craven County Regional,New Bern,NC,USA,35.07297222,-77.04294444
1085,1,EWR,114555.0,157736.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1086,2,EWR,220517.0,217474.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1087,3,EWR,266299.0,278189.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1088,4,EWR,170684.0,176882.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1089,5,EWR,195962.0,209415.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1090,6,EWR,339066.0,310257.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1091,7,EWR,234674.0,270989.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1092,8,EWR,241662.0,250545.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1093,9,EWR,54270.0,93180.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1094,10,EWR,106408.0,98318.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1095,11,EWR,55388.0,117937.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1096,12,EWR,284069.0,267970.0,EWR,Newark Intl,Newark,NJ,USA,40.69249722,-74.16866056
1097,1,EYW,2128.0,2268.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1098,2,EYW,1680.0,1759.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1099,3,EYW,3150.0,3091.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1100,4,EYW,1329.0,996.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1101,5,EYW,-128.0,-76.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1102,6,EYW,705.0,389.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1103,7,EYW,1578.0,1099.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1104,8,EYW,1558.0,1401.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1105,9,EYW,178.0,264.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1106,10,EYW,827.0,779.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1107,11,EYW,1717.0,1304.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1108,12,EYW,1845.0,1793.0,EYW,Key West International,Key West,FL,USA,24.55611111,-81.75955556
1109,1,FAI,47.0,420.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1110,2,FAI,777.0,1138.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1111,3,FAI,-1077.0,-514.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1112,4,FAI,585.0,907.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1113,5,FAI,133.0,1421.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1114,6,FAI,2413.0,3038.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1115,7,FAI,241.0,950.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1116,8,FAI,2393.0,2392.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1117,9,FAI,339.0,1164.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1118,10,FAI,1073.0,174.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1119,11,FAI,1664.0,1389.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1120,12,FAI,4917.0,5202.0,FAI,Fairbanks International,Fairbanks,AK,USA,64.8136775,-147.8596694
1121,1,FAR,7095.0,5908.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1122,2,FAR,6935.0,6009.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1123,3,FAR,3342.0,3151.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1124,4,FAR,1837.0,1549.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1125,5,FAR,537.0,605.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1126,6,FAR,5327.0,4753.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1127,7,FAR,1563.0,1952.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1128,8,FAR,714.0,1188.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1129,9,FAR,-40.0,555.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1130,10,FAR,-722.0,-79.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1131,11,FAR,-1106.0,23.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1132,12,FAR,7356.0,5993.0,FAR,Hector International,Fargo,ND,USA,46.91934889,-96.81498889
1133,1,FAT,14433.0,14547.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1134,2,FAT,7905.0,8775.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1135,3,FAT,-151.0,3005.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1136,4,FAT,-4729.0,-872.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1137,5,FAT,-800.0,2044.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1138,6,FAT,4618.0,8116.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1139,7,FAT,4677.0,6521.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1140,8,FAT,4248.0,5555.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1141,9,FAT,4570.0,3023.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1142,10,FAT,4269.0,4850.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1143,11,FAT,7118.0,8158.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1144,12,FAT,16611.0,17669.0,FAT,Fresno Yosemite International,Fresno,CA,USA,36.77619444,-119.7181389
1145,1,FAY,1996.0,2349.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1146,2,FAY,2251.0,2183.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1147,3,FAY,2738.0,2950.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1148,4,FAY,2585.0,2061.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1149,5,FAY,1241.0,1073.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1150,6,FAY,1692.0,1243.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1151,7,FAY,4544.0,4005.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1152,8,FAY,3509.0,2823.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1153,9,FAY,1155.0,913.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1154,10,FAY,1590.0,1382.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1155,11,FAY,3669.0,2375.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
1156,12,FAY,5462.0,4336.0,FAY,Fayetteville Municipal,Fayetteville,NC,USA,34.99147222,-78.88
